time,p,s
4140,False,False
4141,False,False
4142,False,False
4143,False,False
4144,False,True
4145,True,False
4146,False,False
4147,False,False
4148,False,False
4149,False,False
4150,False,False
4151,False,False
4152,False,False
4153,False,False
4154,False,False
4155,False,True
4156,True,False
4157,False,False
4158,False,False
4159,False,False
4160,False,False
4161,False,False
4162,False,False
4163,False,False
4164,False,False
4165,False,True
4166,True,False
4167,False,False
4168,False,False
4169,False,False
4170,False,False
4171,False,False
4172,False,False
4173,False,False
4174,False,True
4175,True,False
4176,False,False
4177,False,False
4178,False,False
4179,False,False
4180,False,False
4181,False,False
4182,False,False
4183,False,False
4184,False,True
4185,True,False
4186,False,False
4187,False,False
4188,False,False
4189,False,False
4190,False,False
4191,False,True
4192,True,False
4193,False,False
4194,False,False
4195,False,False
4196,False,True
4197,True,False
4198,False,False
4199,False,False
4200,False,False
4201,False,False
4202,False,False
4203,False,False
4204,False,True
4205,True,False
4206,False,False
4207,False,False
4208,False,False
4209,False,False
4210,False,False
4211,False,False
4212,False,False
4213,False,False
4214,False,False
4215,False,True
4216,True,False
4217,False,False
4218,False,False
4219,False,False
4220,False,False
4221,False,False
4222,False,False
4223,False,False
4224,False,True
4225,True,False
4226,False,False
4227,False,False
4228,False,False
4229,False,False
4230,False,False
4231,False,False
4232,False,False
4233,False,False
4234,False,False
4235,False,True
4236,True,False
4237,False,False
4238,False,False
4239,False,False
4240,False,False
4241,False,True
4242,True,False
4243,False,False
4244,False,False
4245,False,False
4246,False,False
4247,False,False
4248,False,False
4249,False,False
4250,False,False
4251,False,True
4252,True,False
4253,False,False
4254,False,False
4255,False,False
4256,False,False
4257,False,False
4258,False,False
4259,False,False
4260,False,False
4261,False,False
4262,False,True
4263,True,False
4264,False,False
4265,False,False
4266,False,False
4267,False,True
4268,True,False
4269,False,False
4270,False,False
4271,False,False
4272,False,False
4273,False,True
4274,True,False
4275,False,False
4276,False,False
4277,False,False
4278,False,False
4279,False,False
4280,False,False
4281,False,False
4282,False,False
4283,False,False
4284,False,True
4285,True,False
4286,False,False
4287,False,False
4288,False,False
4289,False,True
4290,True,False
4291,False,False
4292,False,False
4293,False,False
4294,False,False
4295,False,False
4296,False,False
4297,False,True
4298,True,False
4299,False,False
4300,False,False
4301,False,False
4302,False,False
4303,False,False
4304,False,False
4305,False,True
4306,True,False
4307,False,False
4308,False,False
4309,False,False
4310,False,False
4311,False,True
4312,True,False
4313,False,False
4314,False,False
4315,False,False
4316,False,False
4317,False,False
4318,False,False
4319,False,False
4320,False,False
4321,False,False
4322,False,True
4323,True,False
4324,False,False
4325,False,False
4326,False,False
4327,False,False
4328,False,False
4329,False,False
4330,False,False
4331,False,False
4332,False,True
4333,True,False
4334,False,False
4335,False,False
4336,False,False
4337,False,True
4338,True,False
4339,False,False
4340,False,False
4341,False,False
4342,False,False
4343,False,False
4344,False,False
4345,False,True
4346,True,False
4347,False,False
4348,False,False
4349,False,False
4350,False,True
4351,True,False
4352,False,False
4353,False,False
4354,False,False
4355,False,False
4356,False,False
4357,False,True
4358,True,False
4359,False,False
4360,False,False
4361,False,False
4362,False,False
4363,False,False
4364,False,False
4365,False,True
4366,True,False
4367,False,False
4368,False,False
4369,False,False
4370,False,False
4371,False,False
4372,False,False
4373,False,False
4374,False,True
4375,True,False
4376,False,False
4377,False,False
4378,False,False
4379,False,False
4380,False,False
4381,False,False
4382,False,False
4383,False,False
4384,False,False
4385,False,True
4386,True,False
4387,False,False
4388,False,False
4389,False,False
4390,False,True
4391,True,False
4392,False,False
4393,False,False
4394,False,False
4395,False,False
4396,False,False
4397,False,False
4398,False,False
4399,False,False
4400,False,False
4401,False,True
4402,True,False
4403,False,False
4404,False,False
4405,False,False
4406,False,False
4407,False,False
4408,False,False
4409,False,True
4410,True,False
4411,False,False
4412,False,False
4413,False,False
4414,False,False
4415,False,False
4416,False,False
4417,False,False
4418,False,False
4419,False,True
4420,True,False
4421,False,False
4422,False,False
4423,False,False
4424,False,False
4425,False,False
4426,False,True
4427,True,False
4428,False,False
4429,False,False
4430,False,False
4431,False,False
4432,False,False
4433,False,False
4434,False,False
4435,False,False
4436,False,True
4437,True,False
4438,False,False
4439,False,False
4440,False,False
4441,False,False
4442,False,False
4443,False,False
4444,False,True
4445,True,False
4446,False,False
4447,False,False
4448,False,False
4449,False,True
4450,True,False
4451,False,False
4452,False,False
4453,False,False
4454,False,False
4455,False,False
4456,False,False
4457,False,False
4458,False,True
4459,True,False
4460,False,False
4461,False,False
4462,False,False
4463,False,False
4464,False,False
4465,False,False
4466,False,True
4467,True,False
4468,False,False
4469,False,False
4470,False,False
4471,False,False
4472,False,False
4473,False,False
4474,False,False
4475,False,False
4476,False,False
4477,False,True
4478,True,False
4479,False,False
4480,False,False
4481,False,False
4482,False,False
4483,False,False
4484,False,False
4485,False,True
4486,True,False
4487,False,False
4488,False,False
4489,False,False
4490,False,False
4491,False,False
4492,False,True
4493,True,False
4494,False,False
4495,False,False
4496,False,False
4497,False,False
4498,False,False
4499,False,False
4500,False,False
4501,False,True
4502,True,False
4503,False,False
4504,False,False
4505,False,False
4506,False,False
4507,False,False
4508,False,False
4509,False,False
4510,False,True
4511,True,False
4512,False,False
4513,False,False
4514,False,False
4515,False,False
4516,False,True
4517,True,False
4518,False,False
4519,False,False
4520,False,False
4521,False,True
4522,True,False
4523,False,False
4524,False,False
4525,False,False
4526,False,False
4527,False,False
4528,False,False
4529,False,False
4530,False,False
4531,False,False
4532,False,True
4533,True,False
4534,False,False
4535,False,False
4536,False,False
4537,False,False
4538,False,False
4539,False,False
4540,False,False
4541,False,False
4542,False,True
4543,True,False
4544,False,False
4545,False,False
4546,False,False
4547,False,False
4548,False,False
4549,False,False
4550,False,True
4551,True,False
4552,False,False
4553,False,False
4554,False,False
4555,False,False
4556,False,False
4557,False,False
4558,False,True
4559,True,False
4560,False,False
4561,False,False
4562,False,False
4563,False,False
4564,False,True
4565,True,False
4566,False,False
4567,False,False
4568,False,False
4569,False,False
4570,False,True
4571,True,False
4572,False,False
4573,False,False
4574,False,False
4575,False,False
4576,False,False
4577,False,False
4578,False,False
4579,False,True
4580,True,False
4581,False,False
4582,False,False
4583,False,False
4584,False,False
4585,False,False
4586,False,False
4587,False,True
4588,True,False
4589,False,False
4590,False,False
4591,False,False
4592,False,False
4593,False,False
4594,False,False
4595,False,False
4596,False,True
4597,True,False
4598,False,False
4599,False,False
4600,False,False
4601,False,False
4602,False,False
4603,False,False
4604,False,True
4605,True,False
4606,False,False
4607,False,False
4608,False,False
4609,False,False
4610,False,False
4611,False,False
4612,False,False
4613,False,True
4614,True,False
4615,False,False
4616,False,False
4617,False,False
4618,False,False
4619,False,False
4620,False,False
4621,False,True
4622,True,False
4623,False,False
4624,False,False
4625,False,False
4626,False,False
4627,False,True
4628,True,False
4629,False,False
4630,False,False
4631,False,False
4632,False,False
4633,False,False
4634,False,False
4635,False,True
4636,True,False
4637,False,False
4638,False,False
4639,False,False
4640,False,False
4641,False,True
4642,True,False
4643,False,False
4644,False,False
4645,False,False
4646,False,True
4647,True,False
4648,False,False
4649,False,False
4650,False,False
4651,False,False
4652,False,False
4653,False,True
4654,True,False
4655,False,False
4656,False,False
4657,False,False
4658,False,False
4659,False,False
4660,False,False
4661,False,True
4662,True,False
4663,False,False
4664,False,False
4665,False,False
4666,False,False
4667,False,True
4668,True,False
4669,False,False
4670,False,False
4671,False,False
4672,False,False
4673,False,False
4674,False,True
4675,True,False
4676,False,False
4677,False,False
4678,False,False
4679,False,True
4680,True,False
4681,False,False
4682,False,False
4683,False,False
4684,False,True
4685,True,False
4686,False,False
4687,False,False
4688,False,False
4689,False,False
4690,False,False
4691,False,False
4692,False,False
4693,False,True
4694,True,False
4695,False,False
4696,False,False
4697,False,False
4698,False,False
4699,False,False
4700,False,False
4701,False,False
4702,False,False
4703,False,True
4704,True,False
4705,False,False
4706,False,False
4707,False,False
4708,False,False
4709,False,False
4710,False,True
4711,True,False
4712,False,False
4713,False,False
4714,False,False
4715,False,False
4716,False,False
4717,False,False
4718,False,False
4719,False,False
4720,False,False
4721,False,True
4722,True,False
4723,False,False
4724,False,False
4725,False,False
4726,False,False
4727,False,False
4728,False,False
4729,False,True
4730,True,False
4731,False,False
4732,False,False
4733,False,False
4734,False,False
4735,False,True
4736,True,False
4737,False,False
4738,False,False
4739,False,False
4740,False,False
4741,False,False
4742,False,False
4743,False,False
4744,False,True
4745,True,False
4746,False,False
4747,False,False
4748,False,False
4749,False,False
4750,False,False
4751,False,False
4752,False,False
4753,False,False
4754,False,True
4755,True,False
4756,False,False
4757,False,False
4758,False,False
4759,False,False
4760,False,False
4761,False,False
4762,False,False
4763,False,False
4764,False,True
4765,True,False
4766,False,False
4767,False,False
4768,False,False
4769,False,False
4770,False,False
4771,False,False
4772,False,True
4773,True,False
4774,False,False
4775,False,False
4776,False,False
4777,False,False
4778,False,False
4779,False,False
4780,False,False
4781,False,False
4782,False,False
4783,False,True
4784,True,False
4785,False,False
4786,False,False
4787,False,False
4788,False,False
4789,False,True
4790,True,False
4791,False,False
4792,False,False
4793,False,False
4794,False,False
4795,False,False
4796,False,False
4797,False,True
4798,True,False
4799,False,False
4800,False,False
4801,False,False
4802,False,False
4803,False,False
4804,False,False
4805,False,False
4806,False,False
4807,False,True
4808,True,False
4809,False,False
4810,False,False
4811,False,False
4812,False,False
4813,False,False
4814,False,False
4815,False,False
4816,False,True
4817,True,False
4818,False,False
4819,False,False
4820,False,False
4821,False,False
4822,False,False
4823,False,False
4824,False,False
4825,False,True
4826,True,False
4827,False,False
4828,False,False
4829,False,False
4830,False,False
4831,False,False
4832,False,True
4833,True,False
4834,False,False
4835,False,False
4836,False,False
4837,False,False
4838,False,True
4839,True,False
4840,False,False
4841,False,False
4842,False,False
4843,False,False
4844,False,False
4845,False,False
4846,False,False
4847,False,False
4848,False,False
4849,False,True
4850,True,False
4851,False,False
4852,False,False
4853,False,False
4854,False,False
4855,False,False
4856,False,False
4857,False,False
4858,False,False
4859,False,True
4860,True,False
4861,False,False
4862,False,False
4863,False,False
4864,False,False
4865,False,False
4866,False,False
4867,False,False
4868,False,False
4869,False,True
4870,True,False
4871,False,False
4872,False,False
4873,False,False
4874,False,False
4875,False,False
4876,False,False
4877,False,False
4878,False,True
4879,True,False
4880,False,False
4881,False,False
4882,False,False
4883,False,True
4884,True,False
4885,False,False
4886,False,False
4887,False,False
4888,False,True
4889,True,False
4890,False,False
4891,False,False
4892,False,False
4893,False,False
4894,False,False
4895,False,False
4896,False,False
4897,False,False
4898,False,True
4899,True,False
4900,False,False
4901,False,False
4902,False,False
4903,False,False
4904,False,False
4905,False,False
4906,False,False
4907,False,False
4908,False,True
4909,True,False
4910,False,False
4911,False,False
4912,False,False
4913,False,False
4914,False,False
4915,False,False
4916,False,True
4917,True,False
4918,False,False
4919,False,False
4920,False,False
4921,False,False
4922,False,False
4923,False,False
4924,False,False
4925,False,False
4926,False,False
4927,False,True
4928,True,False
4929,False,False
4930,False,False
4931,False,False
4932,False,False
4933,False,False
4934,False,False
4935,False,True
4936,True,False
4937,False,False
4938,False,False
4939,False,False
4940,False,False
4941,False,False
4942,False,False
4943,False,False
4944,False,False
4945,False,False
4946,False,True
4947,True,False
4948,False,False
4949,False,False
4950,False,False
4951,False,False
4952,False,False
4953,False,True
4954,True,False
4955,False,False
4956,False,False
4957,False,False
4958,False,True
4959,True,False
4960,False,False
4961,False,False
4962,False,False
4963,False,False
4964,False,False
4965,False,False
4966,False,False
4967,False,False
4968,False,False
4969,False,True
4970,True,False
4971,False,False
4972,False,False
4973,False,False
4974,False,False
4975,False,False
4976,False,False
4977,False,True
4978,True,False
4979,False,False
4980,False,False
4981,False,False
4982,False,True
4983,True,False
4984,False,False
4985,False,False
4986,False,False
4987,False,False
4988,False,True
4989,True,False
4990,False,False
4991,False,False
4992,False,False
4993,False,False
4994,False,False
4995,False,False
4996,False,False
4997,False,False
4998,False,False
4999,False,True
5000,True,False
5001,False,False
5002,False,False
5003,False,False
5004,False,True
5005,True,False
5006,False,False
5007,False,False
5008,False,False
5009,False,False
5010,False,False
5011,False,False
5012,False,True
5013,True,False
5014,False,False
5015,False,False
5016,False,False
5017,False,False
5018,False,False
5019,False,False
5020,False,False
5021,False,False
5022,False,False
5023,False,True
5024,True,False
5025,False,False
5026,False,False
5027,False,False
5028,False,False
5029,False,False
5030,False,False
5031,False,False
5032,False,True
5033,True,False
5034,False,False
5035,False,False
5036,False,False
5037,False,False
5038,False,False
5039,False,False
5040,False,True
5041,True,False
5042,False,False
5043,False,False
5044,False,False
5045,False,False
5046,False,False
5047,False,True
5048,True,False
5049,False,False
5050,False,False
5051,False,False
5052,False,True
5053,True,False
5054,False,False
5055,False,False
5056,False,False
5057,False,False
5058,False,False
5059,False,False
5060,False,False
5061,False,True
5062,True,False
5063,False,False
5064,False,False
5065,False,False
5066,False,False
5067,False,False
5068,False,False
5069,False,True
5070,True,False
5071,False,False
5072,False,False
5073,False,False
5074,False,False
5075,False,False
5076,False,True
5077,True,False
5078,False,False
5079,False,False
5080,False,False
5081,False,False
5082,False,False
5083,False,True
5084,True,False
5085,False,False
5086,False,False
5087,False,False
5088,False,False
5089,False,True
5090,True,False
5091,False,False
5092,False,False
5093,False,False
5094,False,False
5095,False,False
5096,False,False
5097,False,False
5098,False,False
5099,False,False
5100,False,True
5101,True,False
5102,False,False
5103,False,False
5104,False,False
5105,False,False
5106,False,False
5107,False,False
5108,False,False
5109,False,False
5110,False,True
5111,True,False
5112,False,False
5113,False,False
5114,False,False
5115,False,False
5116,False,False
5117,False,False
5118,False,False
5119,False,False
5120,False,True
5121,True,False
5122,False,False
5123,False,False
5124,False,False
5125,False,True
5126,True,False
5127,False,False
5128,False,False
5129,False,False
5130,False,False
5131,False,False
5132,False,False
5133,False,False
5134,False,False
5135,False,False
5136,False,True
5137,True,False
5138,False,False
5139,False,False
5140,False,False
5141,False,False
5142,False,False
5143,False,False
5144,False,False
5145,False,False
5146,False,False
5147,False,True
5148,True,False
5149,False,False
5150,False,False
5151,False,False
5152,False,False
5153,False,False
5154,False,True
5155,True,False
5156,False,False
5157,False,False
5158,False,False
5159,False,False
5160,False,False
5161,False,False
5162,False,True
5163,True,False
5164,False,False
5165,False,False
5166,False,False
5167,False,False
5168,False,False
5169,False,False
5170,False,False
5171,False,False
5172,False,True
5173,True,False
5174,False,False
5175,False,False
5176,False,False
5177,False,False
5178,False,True
5179,True,False
5180,False,False
5181,False,False
5182,False,False
5183,False,False
5184,False,False
5185,False,False
5186,False,True
5187,True,False
5188,False,False
5189,False,False
5190,False,False
5191,False,False
5192,False,False
5193,False,False
5194,False,False
5195,False,False
5196,False,True
5197,True,False
5198,False,False
5199,False,False
5200,False,False
5201,False,False
5202,False,False
5203,False,False
5204,False,True
5205,True,False
5206,False,False
5207,False,False
5208,False,False
5209,False,False
5210,False,False
5211,False,False
5212,False,False
5213,False,False
5214,False,False
5215,False,True
5216,True,False
5217,False,False
5218,False,False
5219,False,False
5220,False,False
5221,False,False
5222,False,False
5223,False,True
5224,True,False
5225,False,False
5226,False,False
5227,False,False
5228,False,False
5229,False,False
5230,False,False
5231,False,False
5232,False,False
5233,False,True
5234,True,False
5235,False,False
5236,False,False
5237,False,False
5238,False,False
5239,False,True
5240,True,False
5241,False,False
5242,False,False
5243,False,False
5244,False,True
5245,True,False
5246,False,False
5247,False,False
5248,False,False
5249,False,False
5250,False,False
5251,False,True
5252,True,False
5253,False,False
5254,False,False
5255,False,False
5256,False,False
5257,False,False
5258,False,False
5259,False,True
5260,True,False
5261,False,False
5262,False,False
5263,False,False
5264,False,False
5265,False,False
5266,False,False
5267,False,True
5268,True,False
5269,False,False
5270,False,False
5271,False,False
5272,False,False
5273,False,False
5274,False,False
5275,False,False
5276,False,False
5277,False,True
5278,True,False
5279,False,False
5280,False,False
5281,False,False
5282,False,False
5283,False,False
5284,False,True
5285,True,False
5286,False,False
5287,False,False
5288,False,False
5289,False,True
5290,True,False
5291,False,False
5292,False,False
5293,False,False
5294,False,False
5295,False,True
5296,True,False
5297,False,False
5298,False,False
5299,False,False
5300,False,False
5301,False,False
5302,False,False
5303,False,False
5304,False,False
5305,False,True
5306,True,False
5307,False,False
5308,False,False
5309,False,False
5310,False,True
5311,True,False
5312,False,False
5313,False,False
5314,False,False
5315,False,False
5316,False,False
5317,False,False
5318,False,True
5319,True,False
5320,False,False
5321,False,False
5322,False,False
5323,False,False
5324,False,False
5325,False,False
5326,False,False
5327,False,False
5328,False,True
5329,True,False
5330,False,False
5331,False,False
5332,False,False
5333,False,False
5334,False,True
5335,True,False
5336,False,False
5337,False,False
5338,False,False
5339,False,False
5340,False,False
5341,False,False
5342,False,False
5343,False,False
5344,False,False
5345,False,True
5346,True,False
5347,False,False
5348,False,False
5349,False,False
5350,False,False
5351,False,False
5352,False,False
5353,False,True
5354,True,False
5355,False,False
5356,False,False
5357,False,False
5358,False,False
5359,False,True
5360,True,False
5361,False,False
5362,False,False
5363,False,False
5364,False,False
5365,False,False
5366,False,False
5367,False,False
5368,False,False
5369,False,True
5370,True,False
5371,False,False
5372,False,False
5373,False,False
5374,False,True
5375,True,False
5376,False,False
5377,False,False
5378,False,False
5379,False,False
5380,False,False
5381,False,False
5382,False,True
5383,True,False
5384,False,False
5385,False,False
5386,False,False
5387,False,False
5388,False,False
5389,False,False
5390,False,False
5391,False,True
5392,True,False
5393,False,False
5394,False,False
5395,False,False
5396,False,True
5397,True,False
5398,False,False
5399,False,False
5400,False,False
5401,False,False
5402,False,False
5403,False,False
5404,False,False
5405,False,False
5406,False,False
5407,False,True
5408,True,False
5409,False,False
5410,False,False
5411,False,False
5412,False,False
5413,False,False
5414,False,False
5415,False,False
5416,False,True
5417,True,False
5418,False,False
5419,False,False
5420,False,False
5421,False,False
5422,False,False
5423,False,False
5424,False,True
5425,True,False
5426,False,False
5427,False,False
5428,False,False
5429,False,False
5430,False,False
5431,False,True
5432,True,False
5433,False,False
5434,False,False
5435,False,False
5436,False,False
5437,False,False
5438,False,False
5439,False,False
5440,False,False
5441,False,False
5442,False,True
5443,True,False
5444,False,False
5445,False,False
5446,False,False
5447,False,False
5448,False,False
5449,False,False
5450,False,False
5451,False,False
5452,False,True
5453,True,False
5454,False,False
5455,False,False
5456,False,False
5457,False,False
5458,False,False
5459,False,False
5460,False,False
5461,False,False
5462,False,True
5463,True,False
5464,False,False
5465,False,False
5466,False,False
5467,False,False
5468,False,False
5469,False,False
5470,False,False
5471,False,False
5472,False,True
5473,True,False
5474,False,False
5475,False,False
5476,False,False
5477,False,False
5478,False,False
5479,False,False
5480,False,False
5481,False,False
5482,False,True
5483,True,False
5484,False,False
5485,False,False
5486,False,False
5487,False,False
5488,False,False
5489,False,False
5490,False,False
5491,False,True
5492,True,False
5493,False,False
5494,False,False
5495,False,False
5496,False,False
5497,False,False
5498,False,False
5499,False,False
5500,False,False
5501,False,True
5502,True,False
5503,False,False
5504,False,False
5505,False,False
5506,False,False
5507,False,False
5508,False,True
5509,True,False
5510,False,False
5511,False,False
5512,False,False
5513,False,False
5514,False,True
5515,True,False
5516,False,False
5517,False,False
5518,False,False
5519,False,True
5520,True,False
5521,False,False
5522,False,False
5523,False,False
5524,False,True
5525,True,False
5526,False,False
5527,False,False
5528,False,False
5529,False,False
5530,False,False
5531,False,False
5532,False,False
5533,False,False
5534,False,True
5535,True,False
5536,False,False
5537,False,False
5538,False,False
5539,False,False
5540,False,False
5541,False,False
5542,False,False
5543,False,False
5544,False,True
5545,True,False
5546,False,False
5547,False,False
5548,False,False
5549,False,False
5550,False,False
5551,False,False
5552,False,False
5553,False,False
5554,False,False
5555,False,True
5556,True,False
5557,False,False
5558,False,False
5559,False,False
5560,False,True
5561,True,False
5562,False,False
5563,False,False
5564,False,False
5565,False,False
5566,False,True
5567,True,False
5568,False,False
5569,False,False
5570,False,False
5571,False,False
5572,False,False
5573,False,False
5574,False,False
5575,False,True
5576,True,False
5577,False,False
5578,False,False
5579,False,False
5580,False,True
5581,True,False
5582,False,False
5583,False,False
5584,False,False
5585,False,False
5586,False,True
5587,True,False
5588,False,False
5589,False,False
5590,False,False
5591,False,False
5592,False,False
5593,False,False
5594,False,True
5595,True,False
5596,False,False
5597,False,False
5598,False,False
5599,False,False
5600,False,True
5601,True,False
5602,False,False
5603,False,False
5604,False,False
5605,False,False
5606,False,True
5607,True,False
5608,False,False
5609,False,False
5610,False,False
5611,False,False
5612,False,False
5613,False,False
5614,False,False
5615,False,False
5616,False,False
5617,False,True
5618,True,False
5619,False,False
5620,False,False
5621,False,False
5622,False,True
5623,True,False
5624,False,False
5625,False,False
5626,False,False
5627,False,False
5628,False,False
5629,False,False
5630,False,False
5631,False,True
5632,True,False
5633,False,False
5634,False,False
5635,False,False
5636,False,False
5637,False,False
5638,False,False
5639,False,False
5640,False,True
5641,True,False
5642,False,False
5643,False,False
5644,False,False
5645,False,True
5646,True,False
5647,False,False
5648,False,False
5649,False,False
5650,False,False
5651,False,False
5652,False,False
5653,False,False
5654,False,False
5655,False,False
5656,False,True
5657,True,False
5658,False,False
5659,False,False
5660,False,False
5661,False,False
5662,False,False
5663,False,False
5664,False,False
5665,False,False
5666,False,False
5667,False,True
5668,True,False
5669,False,False
5670,False,False
5671,False,False
5672,False,True
5673,True,False
5674,False,False
5675,False,False
5676,False,False
5677,False,False
5678,False,False
5679,False,False
5680,False,False
5681,False,False
5682,False,False
5683,False,True
5684,True,False
5685,False,False
5686,False,False
5687,False,False
5688,False,False
5689,False,True
5690,True,False
5691,False,False
5692,False,False
5693,False,False
5694,False,False
5695,False,False
5696,False,True
5697,True,False
5698,False,False
5699,False,False
5700,False,False
5701,False,False
5702,False,False
5703,False,False
5704,False,False
5705,False,False
5706,False,False
5707,False,True
5708,True,False
5709,False,False
5710,False,False
5711,False,False
5712,False,False
5713,False,True
5714,True,False
5715,False,False
5716,False,False
5717,False,False
5718,False,False
5719,False,False
5720,False,False
5721,False,False
5722,False,False
5723,False,False
5724,False,True
5725,True,False
5726,False,False
5727,False,False
5728,False,False
5729,False,True
5730,True,False
5731,False,False
5732,False,False
5733,False,False
5734,False,False
5735,False,False
5736,False,False
5737,False,False
5738,False,False
5739,False,True
5740,True,False
5741,False,False
5742,False,False
5743,False,False
5744,False,False
5745,False,False
5746,False,False
5747,False,True
5748,True,False
5749,False,False
5750,False,False
5751,False,False
5752,False,True
5753,True,False
5754,False,False
5755,False,False
5756,False,False
5757,False,False
5758,False,False
5759,False,False
5760,False,True
5761,True,False
5762,False,False
5763,False,False
5764,False,False
5765,False,False
5766,False,False
5767,False,False
5768,False,True
5769,True,False
5770,False,False
5771,False,False
5772,False,False
5773,False,True
5774,True,False
5775,False,False
5776,False,False
5777,False,False
5778,False,False
5779,False,False
5780,False,False
5781,False,False
5782,False,True
5783,True,False
5784,False,False
5785,False,False
5786,False,False
5787,False,True
5788,True,False
5789,False,False
5790,False,False
5791,False,False
5792,False,False
5793,False,True
5794,True,False
5795,False,False
5796,False,False
5797,False,False
5798,False,False
5799,False,False
5800,False,False
5801,False,True
5802,True,False
5803,False,False
5804,False,False
5805,False,False
5806,False,True
5807,True,False
5808,False,False
5809,False,False
5810,False,False
5811,False,False
5812,False,False
5813,False,False
5814,False,False
5815,False,True
5816,True,False
5817,False,False
5818,False,False
5819,False,False
5820,False,False
5821,False,False
5822,False,False
5823,False,False
5824,False,True
5825,True,False
5826,False,False
5827,False,False
5828,False,False
5829,False,False
5830,False,False
5831,False,False
5832,False,False
5833,False,False
5834,False,True
5835,True,False
5836,False,False
5837,False,False
5838,False,False
5839,False,False
5840,False,False
5841,False,False
5842,False,False
5843,False,True
5844,True,False
5845,False,False
5846,False,False
5847,False,False
5848,False,False
5849,False,False
5850,False,False
5851,False,False
5852,False,True
5853,True,False
5854,False,False
5855,False,False
5856,False,False
5857,False,False
5858,False,False
5859,False,False
5860,False,False
5861,False,False
5862,False,True
5863,True,False
5864,False,False
5865,False,False
5866,False,False
5867,False,False
5868,False,False
5869,False,False
5870,False,False
5871,False,False
5872,False,False
5873,False,True
5874,True,False
5875,False,False
5876,False,False
5877,False,False
5878,False,False
5879,False,False
5880,False,True
5881,True,False
5882,False,False
5883,False,False
5884,False,False
5885,False,False
5886,False,False
5887,False,False
5888,False,True
5889,True,False
5890,False,False
5891,False,False
5892,False,False
5893,False,False
5894,False,False
5895,False,False
5896,False,False
5897,False,True
5898,True,False
5899,False,False
5900,False,False
5901,False,False
5902,False,False
5903,False,True
5904,True,False
5905,False,False
5906,False,False
5907,False,False
5908,False,False
5909,False,False
5910,False,True
5911,True,False
5912,False,False
5913,False,False
5914,False,False
5915,False,False
5916,False,False
5917,False,True
5918,True,False
5919,False,False
5920,False,False
5921,False,False
5922,False,False
5923,False,False
5924,False,True
5925,True,False
5926,False,False
5927,False,False
5928,False,False
5929,False,False
5930,False,False
5931,False,False
5932,False,False
5933,False,False
5934,False,False
5935,False,True
5936,True,False
5937,False,False
5938,False,False
5939,False,False
5940,False,False
5941,False,False
5942,False,False
5943,False,False
5944,False,False
5945,False,True
5946,True,False
5947,False,False
5948,False,False
5949,False,False
5950,False,False
5951,False,False
5952,False,False
5953,False,True
5954,True,False
5955,False,False
5956,False,False
5957,False,False
5958,False,False
5959,False,False
5960,False,False
5961,False,False
5962,False,False
5963,False,False
5964,False,True
5965,True,False
5966,False,False
5967,False,False
5968,False,False
5969,False,False
5970,False,False
5971,False,True
5972,True,False
5973,False,False
5974,False,False
5975,False,False
5976,False,False
5977,False,False
5978,False,False
5979,False,True
5980,True,False
5981,False,False
5982,False,False
5983,False,False
5984,False,False
5985,False,True
5986,True,False
5987,False,False
5988,False,False
5989,False,False
5990,False,True
5991,True,False
5992,False,False
5993,False,False
5994,False,False
5995,False,False
5996,False,False
5997,False,False
5998,False,False
5999,False,False
6000,False,True
6001,True,False
6002,False,False
6003,False,False
6004,False,False
6005,False,False
6006,False,False
6007,False,False
6008,False,False
6009,False,False
6010,False,False
6011,False,True
6012,True,False
6013,False,False
6014,False,False
6015,False,False
6016,False,False
6017,False,False
6018,False,False
6019,False,True
6020,True,False
6021,False,False
6022,False,False
6023,False,False
6024,False,False
6025,False,True
6026,True,False
6027,False,False
6028,False,False
6029,False,False
6030,False,False
6031,False,True
6032,True,False
6033,False,False
6034,False,False
6035,False,False
6036,False,False
6037,False,False
6038,False,False
6039,False,False
6040,False,False
6041,False,True
6042,True,False
6043,False,False
6044,False,False
6045,False,False
6046,False,False
6047,False,False
6048,False,False
6049,False,False
6050,False,True
6051,True,False
6052,False,False
6053,False,False
6054,False,False
6055,False,False
6056,False,True
6057,True,False
6058,False,False
6059,False,False
6060,False,False
6061,False,False
6062,False,False
6063,False,False
6064,False,False
6065,False,False
6066,False,False
6067,False,True
6068,True,False
6069,False,False
6070,False,False
6071,False,False
6072,False,False
6073,False,True
6074,True,False
6075,False,False
6076,False,False
6077,False,False
6078,False,False
6079,False,False
6080,False,True
6081,True,False
6082,False,False
6083,False,False
6084,False,False
6085,False,False
6086,False,False
6087,False,False
6088,False,False
6089,False,False
6090,False,False
6091,False,True
6092,True,False
6093,False,False
6094,False,False
6095,False,False
6096,False,False
6097,False,False
6098,False,False
6099,False,True
6100,True,False
6101,False,False
6102,False,False
6103,False,False
6104,False,False
6105,False,False
6106,False,False
6107,False,False
6108,False,False
6109,False,True
6110,True,False
6111,False,False
6112,False,False
6113,False,False
6114,False,False
6115,False,False
6116,False,False
6117,False,False
6118,False,False
6119,False,True
6120,True,False
6121,False,False
6122,False,False
6123,False,False
6124,False,False
6125,False,False
6126,False,True
6127,True,False
6128,False,False
6129,False,False
6130,False,False
6131,False,False
6132,False,False
6133,False,False
6134,False,False
6135,False,True
6136,True,False
6137,False,False
6138,False,False
